,Step,Global_Price,Total_Processor_Inventory,Total_Mine_Output,Total_Recycled_Supply,Disrupted_Mines_Count,Mothballed_Mines_Count,Total_Consumer_Demand_Units,Fulfilled_Demand_Units,Unfulfilled_Demand_Units,Avg_Manufacturer_Intensity,Total_Reserves,Embargoed_Mines_Count,Total_Embargoed_Production,Total_Domestic_Stockpile,Closed_Chokepoints_Count,Total_In_Transit
305,305,18663.36983785604,95949.61538461538,72492.85815407208,0.0,1,0,1697598.2886551176,242199.31250833214,1455398.976146786,0.04,106855119.85078408,0,0,0,0,1185792.6984459436
306,306,18663.36983785604,95949.61538461538,75471.92604736416,0.0,1,0,1640598.9127342226,274774.538159953,1365824.3745742696,0.04,106779647.92473672,0,0,0,0,1138128.0908444764
307,307,18663.36983785604,95949.61538461538,74551.76979665337,0.0,2,0,1640598.9127342226,302592.91492035054,1338005.9978138723,0.04,106705096.15494007,0,0,0,0,1047395.7833282081
308,308,18663.36983785604,95949.61538461538,86090.23133511492,0.0,3,0,1640598.9127342226,260647.1070308984,1379951.8057033245,0.04,106619005.92360495,0,0,0,0,594879.8790571259
309,309,18663.36983785604,95949.61538461538,86090.23133511492,0.0,3,0,1640598.9127342226,498444.0387179275,1142154.8740162952,0.04,106532915.69226985,0,0,0,0,674076.5885608436
310,310,17730.201345963236,95949.61538461538,86090.23133511492,0.0,2,0,1640598.9127342226,306483.48619688314,1334115.4265373398,0.04,106446825.46093473,0,0,0,0,798810.1432669851
311,311,16843.691278665072,95949.61538461538,84177.09098365935,0.0,0,0,1700575.4128409496,299317.27748609014,1401258.1353548588,0.04,106362648.36995107,0,0,0,0,1030162.4030629302
312,312,16001.506714731817,95949.61538461538,89840.32625256886,0.0,0,0,1762744.5150133767,259045.39279475,1503699.122218627,0.04,106272808.0436985,0,0,0,0,1383249.4968202552
313,313,15201.431378995225,95949.61538461538,86242.54070917118,0.0,0,0,1827186.375709622,201828.32332557975,1625358.052384042,0.04,106186565.50298934,0,0,0,0,1045083.7554434167
314,314,14441.359810045464,95949.61538461538,82299.0645873449,0.0,1,0,1893984.081722431,538252.7128756202,1355731.3688468111,0.04,106104266.43840198,0,0,0,0,1066445.1813853362
315,315,13719.29181954319,95949.61538461538,79019.58144344772,0.0,1,0,1963223.757305444,204718.1968438602,1758505.5604615835,0.04,106025246.85695854,0,0,0,0,1027391.5318296421
316,316,13033.32722856603,95949.61538461538,75904.07245674542,0.0,1,0,2034994.67521573,140660.14822779415,1894334.526987936,0.04,105949342.78450179,0,0,0,0,944561.9324119107
317,317,13033.32722856603,95949.61538461538,72944.33891937824,0.0,0,0,2109389.371815797,317086.08922149934,1792303.2825942978,0.04,105876398.44558242,0,0,0,0,1061031.7021759262
318,318,13033.32722856603,95949.61538461538,73184.37864457538,0.0,1,0,2109389.371815797,357869.1325171966,1751520.239298601,0.04,105803214.06693783,0,0,0,0,1099770.1746248412
319,319,13033.32722856603,95949.61538461538,72309.10194806226,0.0,2,0,2109389.371815797,329810.1490372315,1779579.2227785657,0.04,105730904.96498978,0,0,0,0,1068186.6918382996
320,320,13033.32722856603,95949.61538461538,72309.10194806226,0.0,2,0,2109389.371815797,197748.72595872646,1911640.6458570708,0.04,105658595.86304171,0,0,0,0,1280112.9238569967
321,321,13684.993589994332,95949.61538461538,71757.32089090496,0.0,2,0,2109389.371815797,219720.47518788636,1889668.896627911,0.04,105586838.54215081,0,0,0,0,1247448.931833845
322,322,14369.243269494049,95949.61538461538,61394.966257117114,0.0,3,0,2038563.5006004577,350039.4093348213,1688524.0912656363,0.04,105525443.57589369,0,0,0,0,974468.0240174165
323,323,15087.705432968753,95949.61538461538,63783.09063834904,0.0,3,0,1970115.712872422,556069.2450007679,1414046.467871654,0.04,105461660.48525535,0,0,0,0,1103895.4702767895
324,324,15842.09070461719,95949.61538461538,64933.135210473076,0.0,4,0,1903966.1609577348,324509.18145594734,1579456.9795017873,0.04,105396727.35004488,0,0,0,0,1163895.945514404
325,325,16634.19523984805,95949.61538461538,68515.64969740476,0.0,3,0,1840037.6781863072,332870.3418852965,1507167.3363010108,0.04,105328211.70034747,0,0,0,0,1180404.9806333676
326,326,17465.905001840452,95949.61538461538,71680.25120912156,0.0,4,0,1778255.688873251,241347.28478399717,1536908.4040892539,0.04,105256531.44913834,0,0,0,0,1199906.4249161996
327,327,18339.200251932474,95949.61538461538,72709.75295376332,0.0,3,0,1718548.12132271,332133.3295328254,1386414.7917898851,0.04,105183821.69618458,0,0,0,0,1066109.93803628
328,328,19256.1602645291,95949.61538461538,92662.33941154588,0.0,3,0,1660845.3237527255,332885.54594454373,1327959.7778081817,0.04,105091159.35677303,0,0,0,0,1004970.0513816157
329,329,19256.1602645291,95949.61538461538,83507.4160348439,0.0,3,0,1605079.9830430327,334271.2614424223,1270808.7216006105,0.04,105007651.94073819,0,0,0,0,1152508.265040999
330,330,19256.1602645291,95949.61538461538,84276.64680407467,0.0,2,0,1605079.9830430327,226414.58107029102,1378665.4019727418,0.04,104923375.29393412,0,0,0,0,1269673.5405869256
331,331,18293.352251302644,95949.61538461538,83675.94733619849,0.0,3,0,1605079.9830430327,210576.84604022492,1394503.137002808,0.04,104839699.34659792,0,0,0,0,1040529.9134027843
332,332,17378.68463873751,95949.61538461538,79901.44434752566,0.0,4,0,1663757.993266656,226968.8572913774,1436789.1359752784,0.04,104759797.9022504,0,0,0,0,1203045.3625083736
333,333,16509.750406800635,95949.61538461538,77197.23775145988,0.0,4,0,1724581.1357703998,340073.2302389264,1384507.9055314735,0.04,104682600.66449894,0,0,0,0,1048313.927748248
334,334,15684.262886460601,95949.61538461538,74095.28184679286,0.0,2,0,1787627.831626857,363637.435233747,1423990.39639311,0.04,104608505.38265215,0,0,0,0,886361.8347138851
335,335,14900.049742137571,95949.61538461538,80467.2824227308,0.0,1,0,1852979.368801576,430596.7968820963,1422382.5719194799,0.04,104528038.10022941,0,0,0,0,1171173.7533298999
336,336,14155.047255030691,95949.61538461538,78445.70339822597,0.0,1,0,1920720.0069600334,243843.16293528376,1676876.8440247495,0.04,104449592.39683118,0,0,0,0,1115602.0178442765
337,337,13447.294892279157,95949.61538461538,69299.14793861653,0.0,2,0,1990937.08610611,344183.71984891547,1646753.366257195,0.04,104380293.24889258,0,0,0,0,1201526.9511945136
338,338,13447.294892279157,95949.61538461538,64964.623125514845,0.0,3,0,2063721.1391921367,187113.35102040519,1876607.7881717314,0.04,104315328.62576705,0,0,0,0,1491106.9395942925
339,339,13447.294892279157,95949.61538461538,64964.623125514845,0.0,3,0,2063721.1391921367,141625.95049510125,1922095.188697036,0.04,104250364.00264154,0,0,0,0,1329899.144624224
340,340,14119.659636893115,95949.61538461538,64357.525729066154,0.0,3,0,2063721.1391921367,551917.5792071448,1511803.5599849923,0.04,104186006.47691247,0,0,0,0,1291946.9683719897
341,341,14825.642618737771,95949.61538461538,67459.09861483316,0.0,2,0,1994428.6465012424,291449.0367878063,1702979.609713436,0.04,104118547.37829764,0,0,0,0,1270578.5934352598
342,342,15566.924749674661,95949.61538461538,78751.83114479635,0.0,1,0,1927462.7518434518,391700.3253106198,1535762.4265328317,0.04,104039795.54715285,0,0,0,0,1109991.9081156398
343,343,16345.270987158396,95949.61538461538,83691.26740760832,0.0,0,0,1862745.336245156,420627.6957282227,1442117.6405169333,0.04,103956104.27974524,0,0,0,0,1397136.3003728506
344,344,17162.534536516316,95949.61538461538,85731.48281426747,0.0,1,0,1800200.9036929486,245980.02165524528,1554220.8820377032,0.04,103870372.79693097,0,0,0,0,826648.3730594298
345,345,17162.534536516316,95949.61538461538,89145.1937071176,0.0,1,0,1739756.493063849,611576.2687475916,1128180.2243162566,0.04,103781227.60322385,0,0,0,0,591813.0083450279
346,346,17162.534536516316,95949.61538461538,86712.16159523129,0.0,3,0,1739756.493063849,372498.3125294427,1367258.1805344054,0.04,103694515.44162862,0,0,0,0,629499.5652501112
347,347,17162.534536516316,95949.61538461538,66994.6549128796,0.0,4,0,1739756.493063849,443372.2149894807,1296384.2780743674,0.04,103627520.78671575,0,0,0,0,781950.0513052678
348,348,17162.534536516316,95949.61538461538,66994.6549128796,0.0,4,0,1739756.493063849,266712.79204447113,1473043.7010193772,0.04,103560526.13180286,0,0,0,0,831709.0661759379
349,349,17162.534536516316,95949.61538461538,66994.6549128796,0.0,2,0,1739756.493063849,207288.0213551114,1532468.471708737,0.04,103493531.47688998,0,0,0,0,806109.58908785
350,350,17162.534536516316,95949.61538461538,68171.42269544673,0.0,1,0,1739756.493063849,266791.44407718536,1472965.0489866629,0.04,103425360.05419454,0,0,0,0,792658.1790441931
351,351,16304.4078096905,95949.61538461538,89817.6324400131,0.0,1,0,1739756.493063849,257667.80008905617,1482088.692974792,0.04,103335542.42175452,0,0,0,0,992099.232115258
352,352,15489.187419205973,95949.61538461538,86208.16107442271,0.0,1,0,1803357.9648690554,115799.33731286167,1687558.6275561936,0.04,103249334.26068011,0,0,0,0,930285.7553261385
353,353,15489.187419205973,95949.61538461538,78329.11858223463,0.0,2,0,1869284.5593175278,355697.2731408465,1513587.2861766806,0.04,103171005.14209786,0,0,0,0,1087042.5611993892
354,354,15489.187419205973,95949.61538461538,77317.63100013147,0.0,3,0,1869284.5593175278,291305.84179277054,1577978.7175247567,0.04,103093687.51109773,0,0,0,0,992037.4586942636
355,355,15489.187419205973,95949.61538461538,77317.63100013147,0.0,2,0,1869284.5593175278,372819.9341435078,1496464.6251740193,0.04,103016369.8800976,0,0,0,0,1336302.923725063
356,356,15489.187419205973,95949.61538461538,78592.39677391227,0.0,2,0,1869284.5593175278,207884.34748924352,1661400.211828284,0.04,102937777.4833237,0,0,0,0,1240819.7418058873
357,357,15489.187419205973,95949.61538461538,78592.39677391227,0.0,2,0,1869284.5593175278,240767.9947406337,1628516.5645768933,0.04,102859185.08654977,0,0,0,0,985157.4959855616
358,358,15489.187419205973,95949.61538461538,60464.01365975655,0.0,2,0,1869284.5593175278,324163.07315352425,1545121.4861640034,0.04,102798721.07289003,0,0,0,0,884248.7982307118
359,359,15489.187419205973,95949.61538461538,64896.72038629985,0.0,1,0,1869284.5593175278,497438.27731362876,1371846.2820038984,0.04,102733824.35250372,0,0,0,0,784967.0470940566
360,360,15489.187419205973,95949.61538461538,65908.20796840302,0.0,1,0,1869284.5593175278,447813.31408713193,1421471.2452303956,0.04,102667916.14453532,0,0,0,0,895256.0675903419
361,361,15489.187419205973,95949.61538461538,65315.48979718676,0.0,1,0,1869284.5593175278,302670.2031526858,1566614.3561648414,0.04,102602600.65473813,0,0,0,0,602198.4013408609
362,362,15489.187419205973,95949.61538461538,83443.87291134248,0.0,1,0,1869284.5593175278,472602.27066167846,1396682.288655849,0.04,102519156.78182678,0,0,0,0,790105.0987538917
363,363,15489.187419205973,95949.61538461538,80969.77510580832,0.0,2,0,1869284.5593175278,207089.74313208146,1662194.816185446,0.04,102438187.00672098,0,0,0,0,961087.9036622773
364,364,15489.187419205973,95949.61538461538,80742.19039983512,0.0,2,0,1869284.5593175278,180597.21770830627,1688687.341609221,0.04,102357444.81632113,0,0,0,0,1119032.0483222043
365,365,15489.187419205973,95949.61538461538,80838.96395046244,0.0,3,0,1869284.5593175278,216455.31661647564,1652829.2427010518,0.04,102276605.85237068,0,0,0,0,1363501.2135845257
366,366,15489.187419205973,95949.61538461538,63680.82585430707,0.0,5,0,1869284.5593175278,145754.484669612,1723530.074647915,0.04,102212925.02651638,0,0,0,0,1329627.3899043526
367,367,15489.187419205973,95949.61538461538,66154.92365984122,0.0,4,0,1869284.5593175278,208398.42386325588,1660886.1354542717,0.04,102146770.10285653,0,0,0,0,1488846.9923765794
368,368,15489.187419205973,95949.61538461538,57264.731707216764,0.0,6,0,1869284.5593175278,285201.2115792154,1584083.347738312,0.04,102089505.37114932,0,0,0,0,1240096.0096950647
369,369,15489.187419205973,95949.61538461538,57264.731707216764,0.0,2,0,1869284.5593175278,591406.3356757042,1277878.2236418235,0.04,102032240.6394421,0,0,0,0,1036811.3677939838
370,370,16263.646790166273,95949.61538461538,74918.81442396106,0.0,2,0,1869284.5593175278,302625.80466268363,1566658.754654844,0.04,101957321.82501814,0,0,0,0,1138781.7753958842
371,371,17076.82912967459,95949.61538461538,77876.33608028576,0.0,1,0,1806520.5626690178,264847.4177511085,1541673.1449179093,0.04,101879445.48893785,0,0,0,0,1100285.8994398077
372,372,17930.670586158318,95949.61538461538,82342.67616698741,0.0,0,0,1745863.9601332226,260251.7229636684,1485612.2371695545,0.04,101797102.81277087,0,0,0,0,835990.997700068
373,373,17930.670586158318,95949.61538461538,94483.86711753959,0.0,0,0,1687243.9928327075,402597.17744006036,1284646.815392647,0.04,101702618.94565332,0,0,0,0,1094668.6961563057
374,374,17930.670586158318,95949.61538461538,94483.86711753959,0.0,0,0,1687243.9928327075,244827.8697795996,1442416.1230531079,0.04,101608135.07853578,0,0,0,0,1019609.1469358756
375,375,17034.137056850403,95949.61538461538,90084.94594625248,0.0,1,0,1687243.9928327075,264431.9216502228,1422812.0711824847,0.04,101518050.13258953,0,0,0,0,831403.7678540658
376,376,16182.430204007882,95949.61538461538,84391.44061884959,0.0,2,0,1748925.7291368893,319811.659596397,1429114.0695404925,0.04,101433658.69197068,0,0,0,0,1050964.540534201
377,377,15373.308693807487,95949.61538461538,61489.76297401694,0.0,4,0,1812862.4069964502,337240.4221001566,1475621.984896294,0.04,101372168.92899667,0,0,0,0,1212214.4596246164
378,378,14604.643259117112,95949.61538461538,59045.14814779143,0.0,3,0,1879136.4618569973,230027.5129687705,1649108.9488882264,0.04,101313123.78084888,0,0,0,0,1350381.9706347112
379,379,13874.411096161257,95949.61538461538,60421.09113023662,0.0,3,0,1947833.3428132846,283176.31236770586,1664657.030445578,0.04,101252702.68971863,0,0,0,0,1215768.514688426
380,380,13874.411096161257,95949.61538461538,58041.06221475043,0.0,2,0,2019041.6227812527,286467.74993366253,1732573.8728475897,0.04,101194661.62750389,0,0,0,0,1093694.556955903
381,381,13874.411096161257,95949.61538461538,59623.50295515976,0.0,2,0,2019041.6227812527,351179.059216429,1667862.5635648232,0.04,101135038.12454873,0,0,0,0,960262.565696794
382,382,14568.13165096932,95949.61538461538,60273.57326841751,0.0,1,0,2019041.6227812527,371920.30578085897,1647121.3170003933,0.04,101074764.55128032,0,0,0,0,1117008.4908891323
383,383,15296.538233517787,95949.61538461538,79872.13479125845,0.0,1,0,1951249.3110041143,427248.2273018167,1524001.0837022976,0.04,100994892.41648905,0,0,0,0,1159019.594109046
384,384,16061.365145193677,95949.61538461538,81392.86186565158,0.0,2,0,1885733.2264648085,245805.44750505584,1639927.7789597525,0.04,100913499.55462341,0,0,0,0,1198672.189135939
385,385,16864.43340245336,95949.61538461538,84619.15684861738,0.0,1,0,1822416.9414637536,278408.9157851613,1544008.0256785918,0.04,100828880.39777479,0,0,0,0,1117213.199444998
386,386,17707.655072576028,95949.61538461538,87975.11469104825,0.0,2,0,1761226.5944745415,197563.47353520675,1563663.1209393344,0.04,100740905.28308374,0,0,0,0,1187784.8672352415
387,387,17707.655072576028,95949.61538461538,90151.25406010677,0.0,3,0,1702090.8039808644,254425.00538323147,1447665.7985976327,0.04,100650754.02902363,0,0,0,0,955756.3349819072
388,388,17707.655072576028,95949.61538461538,91987.92432053316,0.0,3,0,1702090.8039808644,522958.14727649506,1179132.6567043695,0.04,100558766.1047031,0,0,0,0,1279684.458107105
389,389,16822.272318947227,95949.61538461538,89430.59837230347,0.0,5,0,1702090.8039808644,257523.3538491166,1444567.4501317476,0.04,100469335.5063308,0,0,0,0,1312870.4458623459
390,390,15981.158702999865,95949.61538461538,66413.41572914203,0.0,6,0,1764315.3053469416,195617.1893883468,1568698.1159585943,0.04,100402922.09060165,0,0,0,0,1329209.125316936
391,391,15182.10076784987,95949.61538461538,53879.342462394336,0.0,6,0,1828814.590503167,272835.3437894656,1555979.246713701,0.04,100349042.74813926,0,0,0,0,1460097.1704641127
392,392,15182.10076784987,95949.61538461538,50973.96409481872,0.0,7,0,1895671.820281339,302894.05131359596,1592777.7689677428,0.04,100298068.78404444,0,0,0,0,1177058.2071637376
393,393,15182.10076784987,95949.61538461538,51588.533479517384,0.0,6,0,1895671.820281339,388033.96262229304,1507637.857659046,0.04,100246480.25056492,0,0,0,0,875308.1596133641
394,394,15182.10076784987,95949.61538461538,53217.37969413038,0.0,4,0,1895671.820281339,463914.6214324742,1431757.1988488655,0.04,100193262.8708708,0,0,0,0,979092.1309272399
395,395,15941.205806242364,95949.61538461538,71698.93831708723,0.0,3,0,1895671.820281339,259165.77986732457,1636506.0404140146,0.04,100121563.93255371,0,0,0,0,1294362.6346256621
396,396,16738.266096554482,95949.61538461538,83712.97559908175,0.0,0,0,1832021.8322783087,165103.89315113603,1666917.9391271723,0.04,100037850.95695463,0,0,0,0,1017135.0830060159
397,397,17575.179401382207,95949.61538461538,89389.95324366911,0.0,0,0,1770508.9868594746,335202.18795550143,1435306.7989039735,0.04,99948461.00371096,0,0,0,0,1027789.9778416312
398,398,18453.938371451317,95949.61538461538,92965.22013662179,0.0,0,0,1711061.5262984296,330227.9620296996,1380833.5642687292,0.04,99855495.78357433,0,0,0,0,1212660.0573553704
399,399,18453.938371451317,95949.61538461538,95699.54194495856,0.0,0,0,1653610.1022406619,404802.9580588996,1248807.144181762,0.04,99759796.24162938,0,0,0,0,868950.6142698355
400,400,17531.24145287875,95949.61538461538,92668.72889504257,0.0,1,0,1653610.1022406619,427500.4831798189,1226109.6190608428,0.04,99667127.51273434,0,0,0,0,955656.6058131078
401,401,16654.67938023481,95949.61538461538,89866.19494527028,0.0,1,0,1714062.2613294595,223290.87138679533,1490771.3899426644,0.04,99577261.31778906,0,0,0,0,703144.6963349909
402,402,15821.94541122307,95949.61538461538,86235.06468518627,0.0,1,0,1776724.4114757292,289917.69110310916,1486806.7203726205,0.04,99491026.25310388,0,0,0,0,774425.5120664559
403,403,15030.848140661916,95949.61538461538,82152.22494610633,0.0,1,0,1841677.3448388872,120508.21111612271,1721169.133722765,0.04,99408874.02815779,0,0,0,0,1236825.8810754304
404,404,14279.305733628818,95949.61538461538,81437.96173292884,0.0,1,0,1909004.807152754,198296.40480398413,1710708.40234877,0.04,99327436.06642485,0,0,0,0,1071648.554640707
405,405,13565.340446947377,95949.61538461538,78199.39697961572,0.0,1,0,1978793.6057014007,538016.0579113157,1440777.547790084,0.04,99249236.66944523,0,0,0,0,1344945.9535426423
406,406,12887.073424600008,95949.61538461538,75122.76046396827,0.0,1,0,2051133.721242342,220933.79917951222,1830199.9220628291,0.04,99174113.90898126,0,0,0,0,1403025.6007266855
407,407,12887.073424600008,95949.61538461538,71685.2737100876,0.0,1,0,2126118.4240213856,364753.40200338705,1761365.0220179982,0.04,99102428.63527118,0,0,0,0,960842.3972906454
408,408,12887.073424600008,95949.61538461538,71685.2737100876,0.0,2,0,2126118.4240213856,365325.66835201834,1760792.7556693675,0.04,99030743.36156109,0,0,0,0,867012.093047464
409,409,12887.073424600008,95949.61538461538,71685.2737100876,0.0,2,0,2126118.4240213856,368666.4759296607,1757451.9480917251,0.04,98959058.087851,0,0,0,0,1142945.7422174562
410,410,13531.42709583001,95949.61538461538,71685.2737100876,0.0,2,0,2126118.4240213856,198773.32386276426,1927345.1001586216,0.04,98887372.81414092,0,0,0,0,829073.7975662465
411,411,14207.99845062151,95949.61538461538,74442.6143186689,0.0,2,0,2054730.8501100428,347600.2418622045,1707130.6082478382,0.04,98812930.19982225,0,0,0,0,659973.0685594107
412,412,14918.398373152586,95949.61538461538,77337.82195767926,0.0,0,0,1985740.2196856532,385108.09307677567,1600632.1266088774,0.04,98735592.37786457,0,0,0,0,687832.876399317
413,413,15664.318291810216,95949.61538461538,81560.25432745095,0.0,0,0,1919066.0518218444,319206.1825448512,1599859.8692769937,0.04,98654032.12353711,0,0,0,0,776679.2184946086
414,414,16447.534206400727,95949.61538461538,84796.38670194316,0.0,0,0,1854630.5678585097,212598.66941920048,1642031.8984393098,0.04,98569235.73683517,0,0,0,0,709751.4581661989
415,415,16447.534206400727,95949.61538461538,88147.95589986269,0.0,0,0,1792358.6006692064,242345.7469336796,1550012.8537355268,0.04,98481087.7809353,0,0,0,0,937072.8373433325
416,416,16447.534206400727,95949.61538461538,88147.95589986269,0.0,0,0,1792358.6006692064,271369.6158993245,1520988.984769882,0.04,98392939.82503544,0,0,0,0,1112333.8090027857
417,417,16447.534206400727,95949.61538461538,88147.95589986269,0.0,0,0,1792358.6006692064,322820.8417875685,1469537.7588816376,0.04,98304791.86913559,0,0,0,0,1039466.4692519439
418,418,15625.15749608069,95949.61538461538,87333.5233552502,0.0,1,0,1792358.6006692064,295826.05263400736,1496532.548035199,0.04,98217458.34578033,0,0,0,0,1275165.981710275
419,419,14843.899621276654,95949.61538461538,83842.0950742167,0.0,1,0,1857883.0838136992,120254.34712797996,1737628.7366857189,0.04,98133616.25070612,0,0,0,0,1168607.3401724263
420,420,14101.704640212822,95949.61538461538,80481.18690170244,0.0,1,0,1925802.9904464104,279056.4918477834,1646746.4985986266,0.04,98053135.06380442,0,0,0,0,991063.5282934025
421,421,13396.61940820218,95949.61538461538,75521.78048727138,0.0,2,0,1996205.8917073547,303424.9814116412,1692780.910295713,0.04,97977613.28331715,0,0,0,0,1033099.6971477917
422,422,12726.788437792069,95949.61538461538,71082.76590349429,0.0,3,0,2069182.560134798,291149.0228995092,1778033.5372352889,0.04,97906530.51741365,0,0,0,0,1160545.1866583372
423,423,12726.788437792069,95949.61538461538,61100.47474703073,0.0,4,0,2144827.0867009717,273098.1941697366,1871728.8925312355,0.04,97845430.04266661,0,0,0,0,1104365.467126201
424,424,12726.788437792069,95949.61538461538,61779.00453144858,0.0,3,0,2144827.0867009717,316106.58607752004,1828720.5006234522,0.04,97783651.03813517,0,0,0,0,1262615.5000396594
425,425,13363.127859681674,95949.61538461538,62736.44705831203,0.0,3,0,2144827.0867009717,254088.5595176304,1890738.527183341,0.04,97720914.59107685,0,0,0,0,1376146.8679020351
426,426,14031.284252665759,95949.61538461538,65140.363428321645,0.0,4,0,2072811.3417410485,244741.88700125262,1828069.4547397962,0.04,97655774.22764853,0,0,0,0,1325831.6351738914
427,427,14732.848465299046,95949.61538461538,67664.47561683174,0.0,2,0,2003213.6320410748,417161.3326132777,1586052.2994277973,0.04,97588109.7520317,0,0,0,0,1417277.6984038204
428,428,15469.490888564,95949.61538461538,69808.6761852477,0.0,3,0,1935952.7684871722,238175.44087952992,1697777.327607642,0.04,97518301.07584645,0,0,0,0,1416787.2580508515
429,429,16242.9654329922,95949.61538461538,70967.93131786796,0.0,5,0,1870950.2880101677,386449.2088578571,1484501.0791523107,0.04,97447333.14452858,0,0,0,0,1403691.6058700248
430,430,17055.11370464181,95949.61538461538,69739.35310410747,0.0,4,0,1808130.36205461,217677.72614625006,1590452.6359083597,0.04,97377593.79142448,0,0,0,0,892938.6665331041
431,431,17907.869389873904,95949.61538461538,74626.58018588477,0.0,5,0,1747419.708121055,596932.2416280678,1150487.4664929875,0.04,97302967.2112386,0,0,0,0,970616.3813059068
432,432,18803.262859367598,95949.61538461538,77651.71261398242,0.0,5,0,1688747.5042784847,341505.73309953813,1347241.7711789464,0.04,97225315.49862461,0,0,0,0,1032644.3262828164
433,433,19743.42600233598,95949.61538461538,62377.136867166475,0.0,4,0,1632045.3065470653,518458.0152706215,1113587.2912764433,0.04,97162938.36175744,0,0,0,0,816694.7939253298
434,434,19743.42600233598,95949.61538461538,74585.61059410858,0.0,2,0,1577246.9690549201,344948.0534397463,1232298.9156151747,0.04,97088352.75116333,0,0,0,0,1169065.9476640578
435,435,19743.42600233598,95949.61538461538,76908.5163968518,0.0,3,0,1577246.9690549201,286045.5343318573,1291201.4347230634,0.04,97011444.23476648,0,0,0,0,905946.2738413884
436,436,19743.42600233598,95949.61538461538,74004.48718154192,0.0,3,0,1577246.9690549201,604881.0558707122,972365.9131842089,0.04,96937439.74758494,0,0,0,0,1189352.143482718
437,437,18756.25470221918,95949.61538461538,88359.34547918393,0.0,5,0,1577246.9690549201,142384.39953629245,1434862.569518628,0.04,96849080.40210576,0,0,0,0,1092506.3450452543
438,438,17818.441967108218,95949.61538461538,82429.49716626937,0.0,6,0,1634907.4686892882,251308.6169866963,1383598.8517025923,0.04,96766650.9049395,0,0,0,0,1083448.0615679075
439,439,16927.519868752806,95949.61538461538,80765.00165512797,0.0,6,0,1694675.9027710268,266510.5229239359,1428165.3798470919,0.04,96685885.90328437,0,0,0,0,1085473.5240937495
440,440,16081.143875315165,95949.61538461538,76796.46433690767,0.0,3,0,1756629.332506036,274825.635307162,1481803.6971988739,0.04,96609089.43894745,0,0,0,0,904802.5368630593
441,441,15277.086681549406,95949.61538461538,80697.82113964562,0.0,2,0,1820847.6362795874,411499.84443907,1409347.7918405167,0.04,96528391.6178078,0,0,0,0,819574.9691660864
442,442,14513.232347471936,95949.61538461538,77472.92443268828,0.0,2,0,1887413.612645893,294369.32900511485,1593044.2836407777,0.04,96450918.69337513,0,0,0,0,665088.3886070227
443,443,13787.570730098338,95949.61538461538,78592.22285126452,0.0,2,0,1956413.0870827194,288950.5821378016,1667462.504944918,0.04,96372326.47052386,0,0,0,0,665342.9896660231
444,444,13098.19219359342,95949.61538461538,75329.26265638239,0.0,3,0,2027935.0226487122,274819.77450587985,1753115.2481428324,0.04,96296997.20786747,0,0,0,0,992885.1006396309
445,445,13098.19219359342,95949.61538461538,72389.08157484532,0.0,2,0,2102071.6346860914,177326.09078882032,1924745.543897271,0.04,96224608.12629263,0,0,0,0,1043198.0738480609
446,446,13098.19219359342,95949.61538461538,72964.73802772474,0.0,2,0,2102071.6346860914,402228.8539700769,1699842.7807160143,0.04,96151643.38826491,0,0,0,0,1008087.0047773022
447,447,13098.19219359342,95949.61538461538,72964.73802772474,0.0,1,0,2102071.6346860914,340127.24207764043,1761944.3926084507,0.04,96078678.65023719,0,0,0,0,1162818.047340361
448,448,13753.101803273092,95949.61538461538,73507.57412122248,0.0,1,0,2102071.6346860914,142060.47208708336,1960011.1625990076,0.04,96005171.07611595,0,0,0,0,1416137.6454494072
449,449,14440.756893436746,95949.61538461538,76343.20923754001,0.0,0,0,2031491.467329158,208045.8309564058,1823445.6363727518,0.04,95928827.86687842,0,0,0,0,1128041.3907101944
450,450,15162.794738108585,95949.61538461538,79488.03314492713,0.0,0,0,1963281.133588705,379835.2468945804,1583445.8866941247,0.04,95849339.83373348,0,0,0,0,963996.8327141072
451,451,15920.934475014015,95949.61538461538,82620.55446029315,0.0,0,0,1897361.062792405,379769.62891159725,1517591.433880808,0.04,95766719.2792732,0,0,0,0,848314.6272220695
452,452,15920.934475014015,95949.61538461538,85898.33867594696,0.0,0,0,1833654.3559710565,368123.08135981986,1465531.274611237,0.04,95680820.94059725,0,0,0,0,1143407.7169535812
453,453,15920.934475014015,95949.61538461538,83195.54995864393,0.0,1,0,1833654.3559710565,245333.84089024607,1588320.5150808105,0.04,95597625.39063862,0,0,0,0,1141607.2678948517
454,454,15920.934475014015,95949.61538461538,83195.54995864393,0.0,1,0,1833654.3559710565,294446.2497359664,1539208.1062350902,0.04,95514429.84067997,0,0,0,0,1195795.2258513109
455,455,15920.934475014015,95949.61538461538,82964.7807278747,0.0,2,0,1833654.3559710565,341199.78703955887,1492454.5689314976,0.04,95431465.0599521,0,0,0,0,1246158.2000503635
456,456,15920.934475014015,95949.61538461538,80989.66239870246,0.0,3,0,1833654.3559710565,371522.4954151559,1462131.860555901,0.04,95350475.3975534,0,0,0,0,1091577.4071070165
457,457,15124.887751263313,95949.61538461538,80989.66239870246,0.0,3,0,1833654.3559710565,390937.89666726347,1442716.459303794,0.04,95269485.73515469,0,0,0,0,1068059.8958626746
