,Step,Global_Price,Marginal_Cost,Cheapest_Active_Cost,Total_Processor_Inventory,Total_Mine_Output,Total_Recycled_Supply,Total_Processor_Throughput,Available_EOL_Pool,Total_Mineral_In_System,Cumulative_Processor_Yield_Loss,Cumulative_Recovery_Loss,Lost_In_Transit_Mineral,Cumulative_Reserve_Replacement,Mass_Balance_Discrepancy,Disrupted_Mines_Count,Mothballed_Mines_Count,Total_Consumer_Demand_Units,Fulfilled_Demand_Units,Unfulfilled_Demand_Units,Avg_Manufacturer_Intensity,Total_Reserves,Embargoed_Mines_Count,Total_Embargoed_Production,Total_Domestic_Stockpile,Closed_Chokepoints_Count,Total_In_Transit_Tons,Total_Product_Units_In_Transit
836,836,7333.003284026194,7200.0,6300.0,237802.88370204924,145948.6775075882,6121.304748966247,106290.12313552373,17424915.52978526,165095460.23632172,18431096.473677684,273717.30769231985,0.0,53113120.17153897,1.0728836059570312e-06,2,4,2909844.317134845,2425456.420986061,484387.89614878315,0.04,76926879.82846108,8,110177.70497427018,635020.3146361819,2,890416.5123551602,4426617.197467602
837,837,7432.233096239355,7200.0,6300.0,235910.45628613347,145750.16997975548,5959.799953473751,102817.58531924631,17461110.83427223,165140040.09678242,18458528.23666848,274580.76923078136,0.0,53185995.25652885,1.0132789611816406e-06,2,5,2910620.9005099833,2165837.816162397,744783.0843475877,0.04,76854004.7434712,8,110968.07070558809,745988.38534177,2,885402.3140124424,4272552.468506942
838,838,7564.296310486927,7200.0,6300.0,235984.3175949719,145444.48471635312,7872.954738177206,104735.2069881304,17543198.983447395,165183855.65517908,18486571.459091663,275444.23076924286,0.0,53258717.49888703,8.642673492431641e-07,3,5,2911351.5492786737,2193862.0679398538,717489.4813388201,0.04,76781282.50111303,8,112043.39893436764,858031.7842761377,2,1073778.6680546363,8916112.475667674
839,839,7709.385443648191,7200.0,6300.0,238045.34091139224,147006.47665152847,5823.846153846155,106537.8668985683,17622916.212428007,165228472.11370105,18514594.77735691,276307.69230770436,0.0,53332220.737212785,9.5367431640625e-07,1,5,2912015.6758865057,2474262.557085287,437753.11880121916,0.04,76707779.26278727,8,113504.15369675377,971535.9379728915,2,923498.6540254944,4164761.1359797567
840,840,7853.412983735594,7200.0,6300.0,237812.90336641585,168540.5900315312,5823.846153846155,105048.71028959694,17704245.703379557,165284163.57806054,18542310.146474786,277171.15384616586,0.0,53416491.032228544,8.940696716308594e-07,2,5,2912653.336042371,2405666.63506533,506986.7009770409,0.04,76623508.9677715,8,137954.54538050637,1109490.4833533978,1,876097.9674853135,3019547.9411010426
841,841,7988.630682739035,7200.0,6300.0,238134.27053547272,165608.35642303232,7871.589409697271,104954.63727972114,17775018.448277242,165338456.58077845,18569957.860429987,278034.61538462737,0.0,53499295.21044006,8.344650268554688e-07,4,5,2913293.028396694,2328671.145911396,584621.8824852993,0.04,76540704.78955999,8,139848.7921851234,1249339.2755385214,1,1105253.355928715,8764520.260851106
842,842,8103.748888599542,7200.0,6300.0,240468.72622099638,167509.31716053665,5685.384615384617,108970.99409672942,17839736.082984712,165393156.76329848,18598148.87495181,278898.07692308887,0.0,53583049.86902033,7.748603820800781e-07,4,5,2913950.4327326645,2452028.8771663485,461921.55556631676,0.04,76456950.13097972,8,141644.46055351497,1390983.7360920361,1,856657.795535911,3397851.747514187
843,843,8176.098033581178,7200.0,6300.0,238468.31865705957,170585.42200882756,5962.307692307693,118479.99127667081,17873098.897682175,165446977.40139344,18628757.48632288,279761.5384615504,0.0,53668342.580024734,7.152557373046875e-07,4,5,2914648.402359306,2554714.8081689123,359933.59419039346,0.04,76371657.4199753,8,143207.79733204012,1534191.5334240764,1,852897.494453655,3201213.863169323
844,844,8233.349436248627,7200.0,6300.0,238921.7554284444,171762.65453672298,12759.40673233483,110009.12802471353,17952561.116610967,165503538.11175984,18657214.6416863,280625.0000000119,0.0,53754223.90729309,8.046627044677734e-07,4,5,2915432.8406481207,2586795.7058666265,328637.1347814936,0.04,76285776.09270693,8,144269.69405817977,1678461.2274822562,1,1123955.0855955319,9514510.622838687
845,845,8258.953196480108,7200.0,6300.0,245970.30806884542,172745.91584534492,6575.9095314068045,114040.3463883168,18037852.853272934,165560908.07295904,18685354.176871184,281488.4615384734,0.0,53840596.86521577,9.238719940185547e-07,2,5,2916247.771343579,2335888.737028828,580359.0343147517,0.04,76199403.13478427,8,145155.6429505046,1823616.8704327608,1,874641.7457125268,3364775.4641036154
846,846,8274.064755955687,7200.0,6300.0,240133.22371112913,181315.27476414028,5823.846153846155,108332.60783816011,18113395.874294285,165622432.9211448,18713623.504529048,282351.9230769349,0.0,53931254.502597846,8.940696716308594e-07,2,5,2917126.7322942032,2585320.848052209,331805.88424199464,0.04,76108745.4974022,8,145335.58088458778,1968952.4513173485,1,884023.791218337,3167339.7964929
847,847,8287.377641082387,7200.0,6300.0,239400.49170052516,181270.3429287556,8801.912974369623,106895.47512459086,18188309.440107886,165684012.2326598,18741815.902940057,283215.3846153964,0.0,54021889.67406222,8.046627044677734e-07,4,5,2918026.917899853,2590564.873103717,327462.04479613673,0.04,76018110.32593782,8,145626.61566145552,2114579.066978804,1,1086080.3517677942,8321160.787294159
848,848,8290.452457440708,7200.0,6300.0,242378.8959428161,181399.60381151136,6282.820680492413,109067.20405241502,18238341.88173215,165745894.58749163,18769769.88847561,284078.8461538579,0.0,54112589.47596798,7.450580596923828e-07,4,5,2918930.7296867226,2486693.030021548,432237.6996651754,0.04,75927410.52403207,8,145896.66170313174,2260475.728681936,1,913857.077288567,3935121.8754314547
849,849,8291.203877808563,7200.0,6300.0,240147.80401894395,181486.3038302799,5823.846153846154,106059.9463208226,18264727.8979427,165807965.58861527,18797578.577728573,284942.3076923194,0.0,54203332.62788313,8.046627044677734e-07,3,5,2919855.278213995,2480998.7794481963,438856.4987657983,0.04,75836667.37211692,8,146045.41642488388,2406521.1451068195,1,917930.2358754532,3652075.692539865
850,850,8295.700702993308,7200.0,6300.0,239886.78217910352,181825.8490681334,7910.448448369447,107605.40388469379,18299837.958418913,165869644.91514236,18825948.714197166,285805.7692307809,0.0,54294245.55241719,7.152557373046875e-07,2,5,2920784.534026067,2450136.7892066995,470647.74481936597,0.04,75745754.44758286,8,146402.04610963052,2552923.19121645,1,1135447.7101079985,9230807.062314544
851,851,8324.0505821427,7200.0,6300.0,242140.73538190068,182007.23890470457,5962.307692307694,108506.30680755516,18339321.259419687,165931713.69732866,18854020.089924805,286669.2307692424,0.0,54385249.17186955,6.854534149169922e-07,1,5,2921706.1917871693,2442703.245391235,479002.9463959343,0.04,75654750.82813051,8,146568.16420533665,2699491.3554217867,1,911083.4202065888,3856255.270068421
852,852,8359.449620063515,7200.0,6300.0,240148.3477256663,181901.0874931372,5823.846153846154,106198.84473797264,18424926.938863173,165993869.35428298,18881951.515178446,287532.6923077039,0.0,54476199.71561613,8.344650268554688e-07,2,5,2922579.4469706547,2528579.082570942,394000.3643997124,0.04,75563800.28438394,8,147018.46209661086,2846509.8175183977,1,891721.3183260614,3489133.9232888976
853,853,8412.558195769749,7200.0,6300.0,240408.47825130535,182528.95774396084,7720.317828854962,105633.35654608451,18510607.57736519,166056504.56055692,18909717.32623798,288396.1538461654,0.0,54567464.19448812,8.940696716308594e-07,2,5,2923438.3623240096,2616138.008493909,307300.3538301004,0.04,75472535.80551195,8,147553.36272042716,2994063.180238825,1,1118538.2016755657,9186718.609158533
854,854,8457.314303903346,7200.0,6300.0,242518.61159599744,183406.75283226115,5823.846153846154,109947.73776993259,18596977.402990367,166118856.86901805,18938204.9326546,289259.6153846269,0.0,54659167.570904255,8.344650268554688e-07,2,5,2924261.286984051,2520002.3371764235,404258.9498076272,0.04,75380832.42909582,8,148300.18573370628,3142363.365972531,1,895784.9777238658,3773593.9809306217
855,855,8479.10601743485,7300.0,6300.0,240785.71332983507,139470.5777215104,5823.846153846153,119567.0618032861,18679084.5963443,166156860.32095158,18969073.308043383,290123.0769230884,0.0,54728902.859765016,7.748603820800781e-07,4,5,2925101.1113967686,2528505.1299155224,396595.9814812467,0.04,75311097.14023507,8,107519.42703330812,3249882.793005839,1,857840.4410795508,3127445.8838283075
856,856,8489.568664291035,7300.0,6300.0,240912.24905415525,139808.36453715505,12988.362085707362,113119.46987348278,18763710.99040044,166196452.00747788,18998522.34224738,290986.5384615499,0.0,54798807.04203359,6.556510925292969e-07,2,5,2925987.5239442815,2484743.0807395554,441244.44320472603,0.04,75241192.95796649,8,107787.4667065111,3357670.25971235,1,1095668.0676169004,8589055.417919125
857,857,8482.0782359976,7300.0,6300.0,248303.3130276071,140670.97370691434,6561.012062596562,113340.95821272348,18846180.017545655,166237941.8039905,19026504.57104986,291850.0000000114,0.0,54869142.528887026,4.76837158203125e-07,3,5,2926896.9256558055,2539341.801942835,387555.1237129704,0.04,75170857.47111304,8,107959.43047188329,3465629.6901842332,1,873034.7311350385,3257115.018971402
858,858,8440.746856431444,7200.0,6300.0,250798.83391989965,140703.96994297573,5685.384615384616,117512.19752224653,18891993.35269444,166278987.00739777,19054947.8910759,292713.4615384729,0.0,54939494.513858505,2.086162567138672e-07,1,5,2927842.7988501224,2581078.260680986,346764.5381691355,0.04,75100505.48614155,8,107978.67414856567,3573608.3643327993,0,612601.2987632363,1418599.7487090714
859,859,8369.662265235016,7200.0,6300.0,241405.87813393265,185058.2331909968,8791.378883355928,123421.95973308723,18923157.375636004,166338956.29023713,19086644.26329337,293576.9230769344,0.0,55032023.630453974,3.5762786865234375e-07,1,5,2928857.4799544546,2892318.846034375,36538.63392007974,0.04,75007976.36954604,8,149113.27336828865,3722721.6377010876,0,881337.8121756883,7849545.42988732
860,860,8263.121048661931,7200.0,6300.0,244615.15315361114,184209.41052201498,11366.047081358975,125588.75250955216,19008638.36879459,166398769.7475359,19118072.04971721,294440.3846153959,0.0,55124128.33571496,2.682209014892578e-07,1,5,2929932.734736093,2855246.6886114134,74686.04612467953,0.04,74915871.66428503,8,148376.93627736522,3871098.573978453,0,739431.6038304277,2813857.5137416185
861,861,8120.272024092621,7200.0,6300.0,247481.09924093544,182862.42948898513,6290.866670371458,128140.89533921977,19092306.412654366,166457976.24531797,19149433.305141136,295303.8461538574,0.0,55215559.55045946,3.5762786865234375e-07,0,5,2931080.248691706,2872319.7933477154,58760.45534399077,0.04,74824440.44954054,8,147214.55745086598,4018313.131429319,0,707837.2508826348,1344323.3863042053
862,862,7965.747221426324,7200.0,6300.0,242745.9135609673,177204.0573249337,8415.595312911217,123750.9295272267,19171672.21387539,166514152.29097125,19180995.826611876,296167.3076923189,0.0,55304161.57912192,2.980232238769531e-07,1,5,2932301.8625497646,2871514.9613799853,60786.90116977945,0.04,74735838.42087808,8,145614.94887022013,4163928.080299539,0,995345.2776607,7003388.292744187
863,863,7823.244619951858,7200.0,6300.0,246767.7931939876,175308.02159542686,8000.944479847839,122851.25833857286,19248375.17957013,166570396.0795029,19211542.587339383,297030.7692307804,0.0,55391815.58991962,3.8743019104003906e-07,1,5,2933547.5174412234,2905741.3798351455,27806.137606077966,0.04,74648184.41008036,8,143872.68455548873,4307800.764855028,0,831988.3370924599,2730514.718463796
864,864,7697.02395325846,7200.0,6300.0,246523.85698852214,172189.24126820845,6531.761297425099,113557.16960042954,19310627.557720035,166626841.44434,19240328.38159784,297894.2307692419,0.0,55477910.21055373,4.76837158203125e-07,2,5,2934768.9479896496,2920120.554989679,14648.392999970532,0.04,74562089.78944626,8,142272.0293611137,4450072.794216141,0,822850.7089864189,2218623.7484979974
865,865,7595.796643412707,7200.0,6300.0,245033.36735529779,170696.42935783946,8435.816772980434,108305.17882305046,19341163.52383786,166683452.91467357,19268201.664404605,298757.69230770343,0.0,55563258.42523266,6.258487701416016e-07,3,5,2935957.425661647,2712971.3710500887,222986.05461155856,0.04,74476741.57476734,8,140864.5081086028,4590937.302324744,0,1043891.120840482,8366914.658245648
866,866,7517.955592566709,7200.0,6300.0,245382.33294022334,169528.7626432898,5685.384615384617,111691.46592078936,19421436.461501196,166738585.31483704,19296970.184024204,299621.15384616493,0.0,55648022.80655428,6.854534149169922e-07,3,5,2937095.1222260925,2734255.327608983,202839.79461710973,0.04,74391977.1934457,8,139755.34665549922,4730692.648980243,0,804553.7763626659,3444108.1127540395
867,867,7456.709850775287,7200.0,6300.0,242637.35131874448,168660.33074583675,6391.142948460268,119633.260611043,19506927.797423158,166791073.29863068,19327948.90406511,300484.61538462644,0.0,55732352.97192719,5.960464477539062e-07,3,5,2938185.243799191,2727268.9598761187,210916.2839230725,0.04,74307647.02807277,8,138925.89173367072,4869618.540713914,0,943704.7274826858,7279957.379100302
868,868,7406.802441973944,7200.0,6300.0,243386.5200936287,171801.00897044555,10196.646144801949,123503.25872145593,19589969.63432584,166844538.2898608,19359520.955781773,301348.07692308794,0.0,55818253.476412416,5.662441253662109e-07,3,5,2939241.594883718,2615284.742859415,323956.8520243033,0.04,74221746.52358755,8,138294.98650494238,5007913.527218857,0,760563.0190473809,2700017.6398788746
869,869,7364.9595925626245,7200.0,6300.0,247597.51339737728,171293.0317571478,6622.307692307692,127072.94965816008,19672997.3451629,166897851.368424,19390990.9315589,302211.53846154944,0.0,55903899.99229101,4.172325134277344e-07,2,5,2940274.873043985,2811796.828705218,128478.04433876784,0.04,74136100.00770898,8,137799.7160137614,5145713.243232618,0,793111.9210472824,3160335.10548276
870,870,7330.024715940071,7200.0,6300.0,244465.44752504202,172312.74835459836,6622.307692307692,122807.08682610828,19742961.18299787,166951763.8664159,19422371.346205756,303075.00000001094,0.0,55990056.3664683,5.066394805908203e-07,1,5,2941291.741514263,2764454.061870032,176837.67964423142,0.04,74049943.63353167,8,137434.48213524584,5283147.725367864,0,944488.0153457175,7316294.625964905
871,871,7296.203200069129,7200.0,6300.0,244755.8354317045,165850.29402674816,8518.440399086643,124518.42793245256,19769193.211660653,167002223.0709099,19453973.827186756,303938.46153847245,0.0,56072981.51348168,4.172325134277344e-07,1,5,2942294.5459293486,2705622.7606455097,236671.78528383898,0.04,73967018.48651831,8,137151.90979101765,5420299.635158882,0,802725.8365182936,3476293.126739134
872,872,7246.121382955782,7200.0,6300.0,246771.23120898503,163199.34194027126,6622.307692307692,124331.2031184048,19800851.245716102,167051779.58253497,19485153.524993483,304801.92307693395,0.0,56154581.18445181,2.682209014892578e-07,2,5,2943295.12252653,2756263.4765688223,187031.6459577078,0.04,73885418.81554817,8,136895.75493524774,5557195.390094129,0,823564.5901204407,3214649.4539667238
873,873,7193.607041911117,7200.0,6300.0,244900.1904864056,162920.5839807565,6622.307692307692,112792.57324428325,19831871.328688785,167103155.7608715,19514374.17710878,305665.38461539545,0.0,56236041.47644218,3.2782554626464844e-07,2,5,2944329.018281032,2682065.445365331,262263.5729157009,0.04,73803958.5235578,8,136635.61863375118,5693831.00872788,0,1028000.8569130424,8502882.283316996
874,874,7150.035964040636,7200.0,6300.0,245082.4002228169,162671.62015858205,7918.395148130278,110212.03268754219,19918489.203323595,167154757.88652655,19543244.399994444,306528.84615385695,0.0,56317377.28652147,4.76837158203125e-07,2,5,2945367.966980507,2629624.5022715563,315743.4647089523,0.04,73722622.7134785,8,136403.92213954518,5830234.930867425,0,811556.4241934674,2759586.033219624
875,875,7126.539615476987,7200.0,6300.0,246472.78192696685,162787.15277720502,6012.99731571914,111604.10457508093,20002475.00783754,167206465.8918402,19572066.509530958,307392.30769231846,0.0,56398770.862910084,4.470348358154297e-07,1,5,2946388.678781311,2917449.7802652293,28938.89851608192,0.04,73641229.1370899,8,136508.8482334987,5966743.779100924,0,736391.9553528896,1934063.3241747473
876,876,7110.168802217612,7200.0,6300.0,244537.99042248685,146621.47230150164,6948.421854526082,121299.8974106062,20084631.531628814,167247559.7287896,19603419.94719404,308255.76923077996,0.0,56472081.59906085,2.682209014892578e-07,5,5,2947368.3286048966,2929872.3395145372,17495.989090359384,0.04,73567918.40093914,8,117177.15909733075,6083920.938198255,0,943647.0399769212,6393438.35366422
877,877,7118.101263691087,7400.0,6300.0,245661.6494471131,109077.91813430435,9512.80487990299,125701.45453424047,20165217.307486683,167269153.8169677,19635501.35654454,309119.23076924146,0.0,56526620.55812801,3.8743019104003906e-07,5,5,2948333.408581221,2835941.744604766,112391.66397645455,0.04,73513379.44187199,8,79612.33613014048,6163533.274328396,0,969005.2568072414,3685604.967378636
878,878,7130.716830298392,7400.0,6300.0,248546.9844931872,111561.53803096683,6622.307692307693,120207.06039343582,20238600.56958297,167294144.63332704,19665427.84766227,309982.69230770296,0.0,56582401.32714349,3.2782554626464844e-07,5,5,2949248.6907970393,2676949.5302054817,272299.1605915577,0.04,73457598.67285651,8,79673.57638870213,6243206.8507170975,0,973668.0123538246,2988518.4083971265
879,879,7169.437505076888,7400.0,6300.0,246123.10934590458,111654.82245483017,6622.307692307692,110408.33218270705,20267002.212544173,167320520.44050846,19694015.99016988,310846.15384616447,0.0,56638228.7383709,2.384185791015625e-07,5,5,2950154.3602762218,2908346.0792153124,41808.28106090962,0.04,73401771.26162909,8,79734.86375515499,6322941.714472253,0,1193602.9968205313,7849671.442075175
880,880,7208.839320293519,7200.0,6300.0,246361.68931077095,111756.18922159566,8299.243216594354,112179.29777312912,20349470.80900375,167346849.66463593,19722701.399114776,311709.61538462597,0.0,56694106.83298168,1.7881393432617188e-07,3,5,2951006.471213427,2875965.0164485984,75041.45476482836,0.04,73345893.1670183,8,79796.19826573589,6402737.912737989,0,946888.8290546817,2613120.589758745
881,881,7224.738849930573,7200.0,6300.0,248182.08043284545,146322.93730030186,6354.038461538462,123239.0401773117,20432343.529016033,167388380.99966714,19753468.071195178,312573.0769230875,0.0,56767268.301631846,2.682209014892578e-07,4,5,2951857.1398366746,2812829.572440855,139027.5673958182,0.04,73272731.69836815,8,114317.77184845661,6517055.684586445,0,927081.2637989396,2848514.055986648
882,882,7231.3555279249595,7200.0,6300.0,246340.45118734945,146569.48695869325,7334.619887346639,114506.04844461102,20493015.43542792,167431179.5854385,19783090.767364908,313436.538461549,0.0,56840553.04511118,8.940696716308594e-08,4,5,2952755.9909814997,2698025.8334898376,254730.15749166164,0.04,73199446.95488879,8,114522.40291408145,6631578.087500527,0,1093817.0036983169,7495681.39822026
883,883,7213.616903622309,7200.0,6300.0,247482.74839947684,146740.19210364588,7822.1660176678615,124300.28317790858,20527979.764734063,167472078.10780886,19814698.879507847,314300.0000000105,0.0,56913923.141162984,1.1920928955078125e-07,4,5,2953673.877434258,2650412.221440943,303261.6559933155,0.04,73126076.85883698,8,114659.09741804861,6746237.184918575,0,928889.0315419806,2844987.6346861096
884,884,7208.372739360493,7200.0,6300.0,247895.68846327625,146711.1187356493,6622.307692307692,115961.1707919871,20564452.651380777,167514923.50767785,19844345.57746829,315163.461538472,0.0,56987278.70053082,5.960464477539063e-08,0,5,2954641.7665117425,2698527.8316358263,256113.93487591547,0.04,73052721.29946916,8,114616.90402984763,6860854.088948423,0,936686.0043061769,3179988.367704372
885,885,7209.302800029935,7200.0,6300.0,246975.70046017357,172578.48191821555,6960.46037958843,123029.35573082532,20598449.99200495,167568925.67203882,19875769.192528035,316026.9230769335,0.0,57073567.94148992,-2.9802322387695312e-08,0,5,2955584.014479514,2819692.0828653574,135891.93161415693,0.04,72966432.05851005,8,137424.19112536506,6998278.280073788,0,1169535.1728496994,7573481.3939830605
886,886,7289.994247835315,7200.0,6300.0,247591.09116350842,172722.57732610832,8751.110996622996,79804.68433307557,20682582.11665219,167635512.92246944,19894679.769221954,316890.384615395,0.0,57159929.23015297,2.9802322387695312e-08,0,5,2956513.5828010063,2936264.1496507595,20249.433150246936,0.04,72880070.76984699,8,137536.7492333647,7135815.029307152,0,1003696.8962245013,2235700.5012026
887,887,7446.200187658452,7200.0,6300.0,249528.6012450241,173523.256713065,6622.307692307692,71145.00748675411,20770724.12281328,167705368.3885951,19910722.46991412,317753.8461538565,0.0,57246690.8585095,2.682209014892578e-07,0,5,2957279.220169324,2911602.366727407,45676.85344191721,0.04,72793309.14149046,8,138237.06152237227,7274052.090829525,0,972130.1899257095,2508409.219433581
888,888,7566.937939658612,7200.0,6300.0,247804.27713976285,175557.7033185359,6999.659996606025,122853.75576383603,20855051.9856991,167761054.65831155,19941951.590318564,318617.307692318,0.0,57334469.710168764,1.7881393432617188e-07,0,5,2957889.5669439672,2912234.5434568254,45655.02348714227,0.04,72705530.28983119,8,140105.73420213247,7414157.825031657,0,1182798.6818906895,8277690.314484508
889,889,7694.547449433696,7200.0,6300.0,248410.48593848996,177276.80429220697,7662.491971000984,115656.45201956951,20935279.346839074,167819713.77611294,19971067.41312466,319480.7692307795,0.0,57423108.11231487,3.2782554626464844e-07,0,5,2958572.6969901184,2820339.7237776634,138232.97321245467,0.04,72616891.88768509,8,141689.37585663883,7555847.200888296,0,979196.8211706592,3131849.2966267485
890,890,7807.3086335270245,7200.0,6300.0,249194.52468675098,179088.54882135303,6682.535636094023,116490.28986904315,21007071.37391267,167879030.17606446,20000431.826045413,320344.230769241,0.0,57512652.386725545,2.682209014892578e-07,0,5,2959241.595339293,2597861.611501562,361379.98383773153,0.04,72527347.61327441,8,143359.4342388278,7699206.635127124,0,986837.2787967412,3096453.347963496
891,891,7911.981976629781,7200.0,6300.0,248451.61559546978,160200.39118265756,6789.833622572552,123750.13255906133,21031868.82830589,167926678.86163482,20032019.874527838,321207.6923077025,0.0,57592752.58231686,3.2782554626464844e-07,2,5,2959940.9114777157,2732369.769424454,227571.14205326073,0.04,72447247.41768308,8,124340.25982056122,7823546.894947685,0,1151830.3015854901,8578868.79172912
892,892,7991.45885157186,7200.0,6300.0,248253.38188048045,161540.6400174451,7861.607849344096,123130.37370907776,21048839.961249962,167975291.23000434,20063314.364628512,322071.153846164,0.0,57673522.90232558,3.8743019104003906e-07,2,5,2960656.7558967895,2506569.831138364,454086.9247584251,0.04,72366477.09767435,8,125530.84005232045,7949077.735000006,0,960244.993063344,3075709.8228662084
893,893,8082.667420484451,7200.0,6300.0,249312.74682919183,160174.81878580857,6813.522061040262,115038.18820015644,21056350.85787689,168025522.5616758,20092306.980811592,322934.6153846255,0.0,57753610.311718486,2.980232238769531e-07,3,5,2961424.319950521,2684369.6179388324,277054.7020116886,0.04,72286389.68828145,8,126459.40836437099,8075537.143364376,0,1022879.1381391085,3028844.0392114073
894,894,8167.298085014929,7200.0,6300.0,248995.9107944738,146493.69299392376,7001.843687591728,79309.32036974773,21070536.79622576,168079158.237236,20111054.690210037,323798.076923087,0.0,57826857.158215456,1.7881393432617188e-07,4,5,2962167.672078545,2709492.42376329,252675.24831525542,0.04,72213142.84178449,8,116008.78037969847,8191545.923744075,0,1193857.6191674776,6253258.582432171
895,895,8221.633491011242,7200.0,6300.0,249296.99550054167,146903.11159835203,8493.34006074952,80926.15761774963,21088120.66730193,168132715.06681404,20130085.954892762,324661.5384615485,0.0,57900308.714014634,1.4901161193847656e-07,4,5,2962924.467431195,2915674.999971942,47249.467459253145,0.04,72139691.28598532,8,116902.65140788253,8308448.575151957,0,1002943.933787545,3118301.375671064
896,896,8286.585307361955,7200.0,6300.0,251146.45221992114,168914.8095089201,6622.307692307692,116423.02773917378,21107440.079766832,168187009.67998144,20159385.28494139,325525.00000001,0.0,57984766.11876909,8.940696716308594e-08,5,5,2963743.5152781294,2942129.5932971938,21613.921980936095,0.04,72055233.88123086,8,138777.547174314,8447226.122326272,0,996256.7113076599,2965345.696546055
897,897,8352.980050518043,7200.0,6300.0,249341.00758018077,169671.10075410458,7000.593020850541,112752.2129088346,21118845.1617677,168242587.84703296,20187779.20672847,326388.4615384715,0.0,58069601.66914614,8.940696716308594e-08,5,5,2964540.6530577503,2892348.134969418,72192.51808833155,0.04,71970398.3308538,8,139375.21992984336,8586601.342256114,0,1158918.4150913884,7382863.510574404
898,898,8423.88882887102,7200.0,6300.0,249911.29078956478,179804.38890745747,8874.829471845645,112312.00225392326,21131173.567149978,168303353.9753657,20216051.81131107,327251.923076933,0.0,58159503.863599874,2.9802322387695312e-08,5,5,2965334.751208578,2655232.4642168693,310102.2869917083,0.04,71880496.13640007,8,152010.68992848412,8738612.032184599,0,937077.8508036861,2643754.0821606778
899,899,8485.144425109127,7200.0,6300.0,252114.06456877972,186738.80606235735,6622.307692307692,125228.95511995678,21145911.641596198,168364444.83762398,20247466.890545312,328115.3846153945,0.0,58252873.26663105,2.086162567138672e-07,3,5,2966119.4847002956,2893657.265125937,72462.21957435859,0.04,71787126.73336889,8,153000.5306043383,8891612.562788937,0,925188.3791923829,2139412.85085072
900,900,8556.934875355391,7200.0,6300.0,249570.73217557796,186030.80000646992,7004.806377978864,116792.50616141314,21158353.425228845,168426625.4492253,20277438.21740898,328978.846153856,0.0,58345888.66663429,-2.9802322387695312e-08,3,5,2966924.0233622934,2818327.3960850257,148596.6272772676,0.04,71694111.33336566,8,153872.87904469424,9045485.44183363,0,1109448.4639912143,7079913.537531625
901,901,8598.693098409005,7200.0,6300.0,250171.29829849274,187457.72897389167,7574.680035545554,124643.4599127157,21167394.7207206,168487788.7288225,20309140.340760183,329842.3076923175,0.0,58439617.53112124,8.940696716308594e-08,2,5,2967706.7963477527,2939576.87410749,28129.92224026307,0.04,71600382.46887872,8,155120.56881505696,9200606.010648688,0,1021312.0385915996,2411527.0640934417
902,902,8599.895673096618,7200.0,6300.0,251174.48920458436,186337.49004064623,6836.923076923077,94405.83022007515,21225440.486988068,168557396.42124632,20331837.93181833,330705.769230779,0.0,58532786.27614156,-2.9802322387695312e-08,3,5,2968551.367428767,2912530.273719849,56021.09370891767,0.04,71507213.72385839,8,155755.1363941126,9356361.1470428,0,1072353.829146942,3311009.432553694
903,903,8602.968123351453,7200.0,6300.0,250732.8509762331,186499.11778067215,7006.924928895788,80352.85544439298,21262990.251180984,168630381.29134095,20351239.15907558,331569.23076924053,0.0,58626035.835031904,-2.9802322387695312e-08,1,5,2969479.469391615,2753759.0502638603,215720.41912775495,0.04,71413964.16496806,8,155889.7977139163,9512250.944756716,0,1200708.1080334848,8081973.662388982
904,904,8597.105246966126,7200.0,6300.0,251034.36893760448,189918.198758824,8383.448471253036,120221.89615241355,21351119.412748512,168694100.34363824,20381615.74461924,332432.69230770203,0.0,58720994.934411325,-2.9802322387695312e-08,2,5,2970403.7149633495,2878382.9951566556,92020.71980669336,0.04,71319005.06558864,8,156047.68146883493,9668298.626225552,0,959539.1304651229,2889084.2077050554
905,905,8586.584523571159,7200.0,6300.0,252559.47857738176,188539.29832451412,6622.307692307692,115176.62541243847,21431821.14277478,168759255.6088605,20409866.667021044,333296.15384616354,0.0,58815264.583573595,-2.682209014892578e-07,3,5,2971346.3830108074,2877893.732327444,93452.65068336282,0.04,71224735.41642639,8,156095.21054224175,9824393.836767795,0,993216.2128595539,2896062.8505461644
906,906,8611.219611504408,7300.0,6300.0,250895.3152225105,145184.35763024885,7007.815279263429,103414.52966777887,21521015.952207115,168805197.14773598,20435653.845422164,334159.61538462504,0.0,58887856.76238872,-2.384185791015625e-07,4,5,2972298.6673663617,2889476.772143346,82821.89522301668,0.04,71152143.23761126,8,112737.67849681263,9937131.515264606,0,1135454.9712649323,6992535.498337858
907,907,8632.57633235677,7300.0,6300.0,251744.0087521264,145568.6176004767,8094.526641884341,125847.70616203494,21610145.440405853,168845103.1450681,20467668.695351757,335023.07692308654,0.0,58960641.07118895,-1.4901161193847656e-07,4,5,2973178.4210768435,2800737.8077613693,172440.6133154745,0.04,71079358.92881101,8,113041.84292552053,10050173.358190127,0,1015093.4395317407,3281197.8411241015
