,Step,Global_Price,Marginal_Cost,Cheapest_Active_Cost,Total_Processor_Inventory,Total_Mine_Output,Total_Recycled_Supply,Total_Processor_Throughput,Available_EOL_Pool,Disrupted_Mines_Count,Mothballed_Mines_Count,Total_Consumer_Demand_Units,Fulfilled_Demand_Units,Unfulfilled_Demand_Units,Avg_Manufacturer_Intensity,Total_Reserves,Embargoed_Mines_Count,Total_Embargoed_Production,Total_Domestic_Stockpile,Closed_Chokepoints_Count,Total_In_Transit_Tons,Total_Product_Units_In_Transit
249,249,19168.104760715658,13500.0,7500.0,25564.6753369716,6951.370000455304,0.0,5675.5853953962205,0.0,3,0,897388.0694784753,844933.5219317245,52454.54754675101,0.008000000000000002,27503599.05303764,0,0.0,0.0,0,44429.54267738711,769176.8676799821
250,250,18944.850673840712,13500.0,7500.0,25615.631767121333,6888.116912765619,0.0,6272.953015009052,0.0,2,0,899590.3865422956,889533.8853914156,10056.501150880056,0.008000000000000002,27501532.61796381,0,0.0,0.0,0,49287.25149489904,1260930.8188294205
251,251,19036.00055330136,13500.0,7500.0,25638.011788882344,7123.449932178546,0.0,5208.29476389193,0.0,2,0,901779.0281005753,515338.4905127017,386440.5375878736,0.008000000000000002,27499395.582984157,0,0.0,0.0,0,56280.6300916468,2335118.878992565
252,252,19394.311401444244,13500.0,7500.0,25683.139642016544,7155.672266618834,0.0,5907.200425508829,0.0,1,0,903922.5241352652,360445.8801422957,543476.6439929693,0.008000000000000002,27497248.88130417,0,0.0,0.0,0,53869.11626837213,2123264.3361081723
253,253,19691.62034313648,13500.0,7500.0,25718.227633748193,7500.797118641351,0.0,6126.961172776832,0.0,1,0,906027.3769051846,796749.8385667353,109277.53833844948,0.008000000000000002,27494998.642168578,0,0.0,0.0,0,45947.374204721455,1106829.3292790742
254,254,19909.886307073743,13500.0,7500.0,25761.830884631654,6539.036337673783,0.0,6353.55630472263,0.0,1,0,908140.81888225,865797.8138781769,42343.00500407326,0.008000000000000002,27493036.931267276,0,0.0,0.0,0,53532.25118565896,1971905.974096877
255,255,20132.403728581572,13500.0,7500.0,25802.863670674637,6315.6216999125545,0.0,6157.337419751,0.0,2,0,910265.5272912047,844196.9225763205,66068.60471488397,0.008000000000000002,27491142.244757302,0,0.0,0.0,0,46095.04325767712,997431.3342683355
256,256,20189.818981451757,13500.0,7500.0,25834.293843120497,6357.220149779741,0.0,7098.8989628854915,0.0,2,0,912389.4700195973,878950.5606598482,33438.90935974939,0.008000000000000002,27489235.07871237,0,0.0,0.0,0,52084.75811707311,1423178.5043017617
257,257,20260.763628565885,13500.0,7500.0,25870.032214226427,6357.574433893707,0.0,5606.693982834384,0.0,2,0,914537.3232733952,883630.695901008,30906.627372387262,0.008000000000000002,27487327.8063822,0,0.0,0.0,0,50257.60159140635,1323169.0945842455
258,258,20445.423038098503,13500.0,7500.0,25889.096413289644,7441.318221380609,0.0,5245.418902562198,0.0,1,0,916683.1608999165,775037.5766953613,141645.58420455537,0.008000000000000002,27485095.41091579,0,0.0,0.0,0,51020.246123695106,1686168.744733191
259,259,20644.30098173769,13500.0,7500.0,25919.409695045477,7781.101434979975,0.0,5031.17707995614,0.0,1,0,918812.300574138,632745.6555796284,286066.64499450946,0.008000000000000002,27482761.080485296,0,0.0,0.0,0,45891.40080098683,1558412.734366583
260,260,20954.153291171693,13500.0,7500.0,25942.076101007064,7829.442918279186,0.0,4853.955970680201,0.0,1,0,920939.228654851,390939.6076492249,529999.6210056256,0.008000000000000002,27480412.24760981,0,0.0,0.0,0,52935.83971349021,2522343.8852258665
261,261,21353.70092275954,13500.0,7500.0,25971.15383004888,7897.800446839447,0.0,5225.172620556135,0.0,1,0,923049.7006657164,394147.74731335585,528901.9533523605,0.008000000000000002,27478042.90747576,0,0.0,0.0,0,53755.963243852806,2109804.76807789
262,262,22056.178829878045,13500.0,7500.0,25995.050498290828,7980.741846665456,0.0,3735.94660875947,0.0,0,0,925146.7440988771,876183.7406551476,48963.003443729285,0.008000000000000002,27475648.68492176,0,0.0,0.0,0,46417.15514035588,1181490.929291168
263,263,22748.574226201465,13500.0,7500.0,26026.791445036575,8117.784523849887,0.0,5894.653956045064,0.0,0,0,927198.776197698,905852.5030946047,21346.27310309301,0.008000000000000002,27473213.349564604,0,0.0,0.0,0,45002.240830669834,1079328.4197203713
264,264,23390.29501524993,13500.0,7500.0,26088.485013383975,7053.002982956078,0.0,7026.710149779042,0.0,1,0,929251.8442723415,896318.8433411928,32933.00093114835,0.008000000000000002,27471097.44866972,0,0.0,0.0,0,43935.1326394928,1425969.9973457847
265,265,23854.96711949794,13500.0,7500.0,26164.086004349356,7126.4307131548,0.0,6862.437930778457,0.0,1,0,931311.9781822189,888060.672312011,43251.305870207536,0.008000000000000002,27468959.519455772,0,0.0,0.0,0,43522.46263233993,1041188.2684816913
266,266,23987.94369867422,13500.0,7500.0,26195.303512328002,7103.693388170571,0.0,7533.701021906383,0.0,2,0,933398.0082029935,906333.5163436437,27064.491859349808,0.008000000000000002,27466828.411439322,0,0.0,0.0,0,49318.040113749186,969084.9856999442
267,267,23972.31404371562,13500.0,7500.0,26223.82732363008,7124.22393685988,0.0,6193.825498619512,0.0,2,0,935533.1407610001,827926.6240577581,107606.51670324182,0.008000000000000002,27464691.14425826,0,0.0,0.0,0,52270.02654493142,1997642.7759204016
268,268,23807.5020026395,13500.0,7500.0,26270.96702408398,6766.181213234679,0.0,6173.601007108664,0.0,3,0,937690.3714905387,766918.0779711506,170772.2935193878,0.008000000000000002,27462661.28989429,0,0.0,0.0,0,49068.584639855304,1648632.0532891473
269,269,23471.163498122754,13500.0,7500.0,26351.89461688343,6763.1562371986765,0.0,6924.402467798643,0.0,2,0,939869.9399762438,756965.3824119567,182904.55756428692,0.008000000000000002,27460632.343023133,0,0.0,0.0,0,50648.46669572483,1737567.958724931
270,270,22846.030909339064,13500.0,7500.0,26397.426117080446,7946.210891561384,0.0,6797.093305255279,0.0,2,0,942075.3559779052,664151.0698517467,277924.28612615884,0.008000000000000002,27458248.479755662,0,0.0,0.0,0,51842.68056043833,1429872.522306683
271,271,22338.709109456504,13500.0,7500.0,26424.966993807477,7942.313501014014,0.0,5624.618813340466,0.0,2,0,944324.4426586655,491748.2111505786,452576.2315080866,0.008000000000000002,27455865.785705358,0,0.0,0.0,0,49107.14367523578,1001477.8582716323
272,272,22048.223407127523,13500.0,7500.0,26451.636473648337,7876.9931156941375,0.0,5653.626030944657,0.0,2,0,946556.2162507968,420060.56352993875,526495.6527208581,0.008000000000000002,27453502.68777065,0,0.0,0.0,0,48375.980411029515,644848.2762265704
273,273,21923.286802455234,13500.0,7500.0,26476.87218671631,7844.192605479039,0.0,5732.535286920781,0.0,1,0,948755.5794423249,481200.84513650334,467554.73430582084,0.008000000000000002,27451149.429989006,0,0.0,0.0,0,62140.68922933108,2293809.3262192355
274,274,22057.641199480513,13500.0,7500.0,26511.99206383851,7918.2085641316335,0.0,5423.468484420065,0.0,2,0,950930.0678129953,425346.6144253262,525583.4533876694,0.008000000000000002,27448773.967419766,0,0.0,0.0,0,58757.12375938647,1985726.0755204395
275,275,22286.411713543137,13500.0,7500.0,26544.038109234727,7897.985449166324,0.0,5377.9710990759495,0.0,2,0,953065.2752692286,860412.8021321783,92652.47313705026,0.008000000000000002,27446404.571785018,0,0.0,0.0,0,47623.49632156855,1184919.113249107
276,276,22676.664332537464,13500.0,7500.0,26572.826351430245,6917.832440929782,0.0,4764.500807387187,0.0,3,0,955186.025635318,872130.0134059038,83056.01222941412,0.008000000000000002,27444329.222052738,0,0.0,0.0,0,56201.45572758538,2600099.215952453
277,277,22976.57118970603,13500.0,7800.0,26623.247644558356,6536.285550852004,0.0,7494.240566218688,0.0,4,0,957281.9992896627,879490.9202179149,77791.07907174762,0.008000000000000002,27442368.336387485,0,0.0,0.0,0,50203.14776273306,1397365.5121433944
278,278,23215.516814037408,13500.0,7800.0,26652.641216676217,6291.857416508549,0.0,7182.6252058218115,0.0,3,0,959391.5179716104,910359.0062089862,49032.511762624374,0.008000000000000002,27440480.77916253,0,0.0,0.0,0,48980.90573538583,1247318.8463721727
279,279,23299.05598665241,13500.0,7500.0,26696.440545335918,6495.784024050543,0.0,6827.210146350111,0.0,3,0,961510.1706153222,892461.5244108895,69048.64620443247,0.008000000000000002,27438532.043955315,0,0.0,0.0,0,54050.925275913,1367429.8353695832
280,280,23350.468392834027,13500.0,7500.0,26729.279454266798,7087.380720510028,0.0,5962.381676958198,0.0,6,0,963652.5118139965,884090.6324765531,79561.87933744329,0.008000000000000002,27436405.829739165,0,0.0,0.0,0,50159.20872552197,1802811.272559875
281,281,23379.426732090393,13500.0,7500.0,26751.814023533996,6801.508582987334,0.0,5986.926797939436,0.0,7,0,965799.737429829,825455.0743243317,140344.6631054975,0.008000000000000002,27434365.377164267,0,0.0,0.0,0,48369.41468378485,1230654.405990781
282,282,23396.0038814915,13500.0,7500.0,26779.79507285923,6665.5035958632425,0.0,5612.269357068858,0.0,5,0,967950.3892092323,925831.4710151723,42118.91819406021,0.008000000000000002,27432365.726085506,0,0.0,0.0,0,58969.280862387925,2450448.5833120197
283,283,23390.875261865658,13500.0,7500.0,26848.988856658638,7538.896902521497,0.0,5656.461549186428,0.0,6,0,970102.9339671416,458314.8083640726,511788.12560306926,0.008000000000000002,27430104.057014752,0,0.0,0.0,0,49858.31685847124,1399154.2067519934
284,284,23245.31628011232,13500.0,7500.0,26885.354752451483,7549.199394967553,0.0,6088.073840768947,0.0,4,0,972258.8282057159,875439.5566850409,96819.27152067496,0.008000000000000002,27427839.29719626,0,0.0,0.0,0,46773.451718805474,1325448.1019768412
285,285,23327.09327910941,13500.0,7500.0,26907.100643772355,7955.669932011304,0.0,5781.025222131445,0.0,3,0,974436.5185757676,947903.003723942,26533.514851825763,0.008000000000000002,27425452.59621666,0,0.0,0.0,0,47702.36823539731,1319325.702394302
286,286,23558.69903561753,13500.0,7500.0,26952.650177622876,7729.583246322311,0.0,5986.86810177625,0.0,3,0,976578.9517131823,777102.4706265914,199476.48108659103,0.008000000000000002,27423133.721242763,0,0.0,0.0,0,48628.72046525002,1280039.9411726943
287,287,24064.7086696641,13500.0,7500.0,27004.236629479754,8072.0145463044155,0.0,4617.722007801115,0.0,1,0,978697.9765535031,318976.0511126881,659721.925440815,0.008000000000000002,27420712.11687887,0,0.0,0.0,0,48150.17357922911,1130453.0821184253
288,288,24583.53394718033,13500.0,7500.0,27034.35217880819,7025.54801920148,0.0,5661.078887454107,0.0,3,0,980773.9890585355,379795.7964506612,600978.1926078745,0.008000000000000002,27418604.45247311,0,0.0,0.0,0,56938.3432436588,2511539.827735523
289,289,25018.444812108144,13500.0,7500.0,27077.3477123594,7059.200242505775,0.0,6389.534723204601,0.0,4,0,982847.6631616933,408029.68678811146,574817.9763735817,0.008000000000000002,27416486.69240036,0,0.0,0.0,0,53963.72521673912,2106006.1863390715
290,290,25282.44381208584,13500.0,7500.0,27120.312556583987,6981.699761060132,0.0,6692.608242348548,0.0,5,0,984934.1543643938,898845.6379870445,86088.51637734934,0.008000000000000002,27414392.18247204,0,0.0,0.0,0,46967.707840259274,1334574.6606957412
291,291,25417.51524799604,13500.0,7500.0,27151.172022366376,7009.529182409847,0.0,6538.37296319993,0.0,3,0,987047.2129073949,809425.3859154799,177621.82699191495,0.008000000000000002,27412289.32371732,0,0.0,0.0,0,51900.147807423295,1656971.5231758456
292,292,25759.61491280942,13500.0,7500.0,27178.37322907533,8467.89475583532,0.0,4577.656713378163,0.0,4,0,989180.3958261962,761964.603762221,227215.79206397518,0.008000000000000002,27409748.955290567,0,0.0,0.0,0,50101.61708094353,1754006.1745019562
293,293,26108.03079161146,13500.0,7500.0,27211.719716349246,8501.838748438151,0.0,5620.934741827194,0.0,1,0,991280.8185161831,798385.6637719728,192895.15474421045,0.008000000000000002,27407198.403666034,0,0.0,0.0,0,47353.94718352549,1105877.609268317
294,294,26348.110105698186,13500.0,7500.0,27276.978656998104,8757.015075102394,0.0,6631.164828028819,0.0,1,0,993380.0145042831,953904.4538736662,39475.56063061681,0.008000000000000002,27404571.299143504,0,0.0,0.0,0,48068.41642586734,999065.5047570294
295,295,26274.98166326564,13500.0,7500.0,27305.567245556733,8785.386830893678,0.0,6827.131352392584,0.0,0,0,995496.1434323739,844038.1705103769,151457.972921997,0.008000000000000002,27401935.683094237,0,0.0,0.0,0,64310.72104820243,2651741.1188243716
296,296,26045.086784682346,13500.0,7500.0,27342.073537558274,8314.712349416372,0.0,7014.537604547025,0.0,3,0,997661.8429333948,351979.4384065034,645682.4045268913,0.008000000000000002,27399441.26938941,0,0.0,0.0,0,54998.660280270466,1709675.6773402402
297,297,25921.5842036563,13500.0,7500.0,27360.71070746374,8311.232643113422,0.0,5865.218945783435,0.0,3,0,999852.5411547788,952491.5496520761,47360.99150270261,0.008000000000000002,27396947.89959648,0,0.0,0.0,0,49035.707734533134,1153814.0924814478
298,298,25847.883360790678,13500.0,7500.0,27439.77760799558,8314.829641037999,0.0,6515.175982926503,0.0,3,0,1002026.4304311032,965854.0427181039,36172.38771299938,0.008000000000000002,27394453.450704165,0,0.0,0.0,0,58796.669430734044,1953591.2395454957
299,299,25677.6304254066,13500.0,7500.0,27485.73211350523,8321.807970680928,0.0,7456.075814105104,0.0,1,0,1004192.4446736281,975886.6612028418,28305.783470786257,0.008000000000000002,27391956.90831296,0,0.0,0.0,0,55267.69139762526,1160379.8380744883
300,300,25163.12457264539,13500.0,7500.0,27533.63517530007,8799.609190476578,0.0,7664.746743639235,0.0,0,0,1006373.9768740596,956327.641763905,50046.335110154694,0.008000000000000002,27389317.02555582,0,0.0,0.0,0,62074.21978952963,1336189.0614812262
301,301,24628.997703229612,13500.0,7500.0,27571.56018283605,8900.432008086213,0.0,6437.492305030366,0.0,0,0,1008610.9006722453,996955.1417962079,11655.758876037626,0.008000000000000002,27386646.895953394,0,0.0,0.0,0,60894.59742769063,1364913.8146988833
302,302,24214.910143434532,13500.0,7500.0,27613.490926866052,8871.379065406607,0.0,6238.914472629209,0.0,0,0,1010851.3505022596,690653.687256185,320197.6632460747,0.008000000000000002,27383985.482233774,0,0.0,0.0,0,55151.76859333567,1462046.744544379
303,303,23780.486900584525,13500.0,7500.0,27650.517321648294,8849.772471816927,0.0,7564.577757556501,0.0,0,0,1013072.8192457136,382945.7421494813,630127.0770962326,0.008000000000000002,27381330.55049223,0,0.0,0.0,0,52866.114759651486,1396036.2665399644
304,304,23327.706409091814,13500.0,7500.0,27699.331254203633,8517.601286951161,0.0,7781.708123974532,0.0,1,0,1015297.8698881257,411800.41512219957,603497.4547659261,0.008000000000000002,27378775.270106144,0,0.0,0.0,0,67070.24104024158,3144474.904254975
305,305,22668.81608668753,13500.0,7500.0,27736.134580474278,8469.855168748798,0.0,8571.572037568523,0.0,1,0,1017526.2043672642,354724.3745659228,662801.8298013414,0.008000000000000002,27376234.31355552,0,0.0,0.0,0,66837.89715427156,2482991.9227117826
306,306,22282.740565497283,13500.0,7500.0,27766.881347162795,7789.337179584192,0.0,4667.896085755796,0.0,2,0,1019788.3386808486,992334.4990849254,27453.839595923208,0.008000000000000002,27373897.512401644,0,0.0,0.0,0,52135.59377234991,1001805.3153025389
307,307,22058.355201047612,13500.0,7500.0,27793.214531741112,7751.641943180281,0.0,6386.15492926078,0.0,2,0,1022006.5354551665,987375.102283654,34631.433171512304,0.008000000000000002,27371572.01981869,0,0.0,0.0,0,52477.65516415571,1456166.8346429716
308,308,21840.481006645652,13500.0,7500.0,27824.51045933291,6642.529085879516,0.0,7967.812022290513,0.0,3,0,1024198.625204012,987249.2670344651,36949.35816954676,0.008000000000000002,27369579.261092924,0,0.0,0.0,0,49756.096753846155,1845688.1226385755
309,309,21516.01589566646,13500.0,7500.0,27871.36833318908,6917.720780525149,0.0,7920.734127113297,0.0,3,0,1026389.8073629683,864859.7561723805,161530.05119058766,0.008000000000000002,27367503.944858767,0,0.0,0.0,0,50678.71366172074,1590365.9504208036
310,310,21122.72089514963,13500.0,7500.0,27894.783010734787,6882.842069886638,0.0,7514.00094019062,0.0,2,0,1028598.6087252888,951912.7151504147,76685.89357487416,0.008000000000000002,27365439.0922378,0,0.0,0.0,0,45706.08539314031,1132378.8571794608
311,311,20879.309487582424,13500.0,7500.0,27930.63382263476,6934.011852389363,0.0,6530.063509694031,0.0,3,0,1030818.9434303058,941031.8165860194,89787.12684428644,0.008000000000000002,27363358.888682086,0,0.0,0.0,0,61562.215968288496,2825452.436114566
312,312,20968.70848320276,13500.0,7500.0,27951.680893003486,6900.47723136054,0.0,4623.476860717602,0.0,3,0,1033014.8866669321,385793.7600282068,647221.1266387256,0.008000000000000002,27361288.745512675,0,0.0,0.0,0,57139.69203522144,2580447.0500051044
313,313,21363.927609178125,13500.0,7500.0,28012.12997869026,6607.50060158679,0.0,5563.249161738564,0.0,3,0,1035471.7961169593,987372.2668706921,48099.529246267586,0.008000000000000002,27359306.4953322,0,0.0,0.0,0,44818.567609271864,1424270.4802868948
314,314,21633.517543889247,13500.0,7500.0,28032.103914019903,7775.586666566523,0.0,5663.033922358981,0.0,3,0,1037878.0642834465,962962.6208821243,74915.44340132187,0.008000000000000002,27356973.81933223,0,0.0,0.0,0,45701.43481214974,1526931.9347348176
315,315,21922.923063565046,13500.0,7500.0,28052.714326880632,7386.29292158651,0.0,6084.802831700765,0.0,5,0,1040304.850742589,993126.4552685479,47178.3954740409,0.008000000000000002,27354757.931455754,0,0.0,0.0,0,48893.00676676518,1389554.262039133
316,316,22457.244103777066,13500.0,7500.0,28092.663153287755,7435.374057873323,0.0,5624.086969406267,0.0,3,0,1042728.1376938327,903820.6994397552,138907.43825407745,0.008000000000000002,27352527.31923839,0,0.0,0.0,0,56914.505786462236,2178783.3565232484
317,317,23120.528070785214,13500.0,7500.0,28127.606840202818,8016.038478840544,0.0,4868.225116074142,0.0,3,0,1045110.4288985181,1038067.2091946827,7043.2197038354025,0.008000000000000002,27350122.50769474,0,0.0,0.0,0,47702.60171525081,1292564.8554838514
318,318,23734.217045555193,13500.0,7500.0,28184.441387333714,8116.230154583872,0.0,6509.502197499837,0.0,1,0,1047470.8019230857,1025872.2198525026,21598.582070582943,0.008000000000000002,27347687.638648365,0,0.0,0.0,0,52760.925797871,1644001.7729805706
319,319,24300.452127767152,13500.0,7500.0,28265.811039296303,8716.201106797871,0.0,6283.636519226748,0.0,2,0,1049838.970486603,950870.844268516,98968.12621808692,0.008000000000000002,27345072.778316326,0,0.0,0.0,0,51175.6950021691,1153856.7029143022
320,320,24821.604649900455,13500.0,7500.0,28302.77654252382,8772.889677568046,0.0,4446.364240385764,0.0,1,0,1052214.629098206,942860.6427043942,109353.98639381216,0.008000000000000002,27342440.911413055,0,0.0,0.0,0,55127.66138031964,1784773.9404352452
321,321,25300.191245117756,13500.0,7500.0,28327.26517259998,8947.665195660065,0.0,6160.737028965428,0.0,1,0,1054597.4309044718,665467.121810315,389130.30909415684,0.008000000000000002,27339756.611854356,0,0.0,0.0,0,53483.96442249643,1701611.953375009
322,322,25738.803779234648,13500.0,7500.0,28378.31787485429,8165.425192442159,0.0,6995.961246175379,0.0,2,0,1056987.0015087356,1042349.8069034956,14637.194605239989,0.008000000000000002,27337306.984296624,0,0.0,0.0,0,55870.61417244211,1472657.0726769858
323,323,26140.052683307975,13500.0,7500.0,28409.837993876594,8207.43693436907,0.0,6475.265651475541,0.0,1,0,1059382.9504647886,975546.402753043,83836.54771174578,0.008000000000000002,27334844.75321631,0,0.0,0.0,0,53539.9217863373,1279380.439800942
324,324,26447.86538236157,13500.0,7500.0,28436.635162018763,8417.85397755815,0.0,7652.373156730367,0.0,1,0,1061784.8806588713,405890.2457774879,655894.6348813836,0.008000000000000002,27332319.397023045,0,0.0,0.0,0,50640.11445643471,920728.0045246943
325,325,26249.866406461042,13500.0,7500.0,28528.915520030077,8413.984362645942,0.0,8686.626086989925,0.0,2,0,1064202.3307795397,464244.8361119733,599957.4946675664,0.008000000000000002,27329795.20171425,0,0.0,0.0,0,67543.97391106522,2703488.3795298543
326,326,26177.856003503428,13500.0,7500.0,28552.253934166623,7533.784296372376,0.0,5780.787495228504,0.0,3,0,1066705.414380944,275767.79639529274,790937.6179856517,0.008000000000000002,27327535.06642534,0,0.0,0.0,0,54771.422292681054,1338693.8886787586
327,327,26145.192141576994,13500.0,7500.0,28598.358873158977,8371.547637664085,0.0,6146.718706140294,0.0,3,0,1069187.2149291523,818073.7805647667,251113.43436438535,0.008000000000000002,27325023.602134038,0,0.0,0.0,0,64801.02836496859,2309346.7106898
328,328,25963.66667579937,13500.0,7500.0,28624.339260212797,7984.400541199624,0.0,5807.095094486583,0.0,4,0,1071662.3608584832,874911.5291691065,196750.83168937737,0.008000000000000002,27322628.28197168,0,0.0,0.0,0,50307.10503170516,1253119.388728422
329,329,25625.814884641943,13500.0,7500.0,28668.46840343077,7985.737514855348,0.0,7774.6049441965215,0.0,2,0,1074162.9839474643,870270.8891923473,203892.09475511723,0.008000000000000002,27320232.56071722,0,0.0,0.0,0,57239.99546980034,1857839.9982128735
330,330,25397.984352122487,13500.0,7500.0,28718.707734531854,8333.652472252235,0.0,6493.6398757963125,0.0,1,0,1076690.544114194,1052731.6232611125,23958.92085308133,0.008000000000000002,27317732.464975543,0,0.0,0.0,0,52729.36310237802,1058471.7448403756
331,331,25226.403509340806,13500.0,7500.0,28742.12619851245,8879.367893251103,0.0,6326.4555786917745,0.0,1,0,1079199.4750001808,1049035.0767242291,30164.39827595169,0.008000000000000002,27315068.654607568,0,0.0,0.0,0,59371.29006781762,1491019.2711956736
332,332,25231.17067046203,13500.0,7500.0,28771.296176429307,8838.270771591218,0.0,6418.109001790579,0.0,3,0,1081698.9017752127,976225.6497522966,105473.25202291532,0.008000000000000002,27312417.17337609,0,0.0,0.0,0,64095.62713729837,2126245.6182882804
333,333,25512.302588298327,13500.0,7500.0,28805.745631231308,8851.370314874073,0.0,6523.780466028729,0.0,2,0,1084168.0273918705,666490.3586833093,417677.66870856076,0.008000000000000002,27309761.76228163,0,0.0,0.0,0,62893.81632466071,1835549.197080188
334,334,25658.69642169907,13500.0,7500.0,28844.931146574287,9282.89284583768,0.0,6780.543007337511,0.0,2,0,1086589.3436093556,276617.48621243314,809971.8573969218,0.008000000000000002,27306976.894427877,0,0.0,0.0,0,59850.11256925948,1510199.0333973367
335,335,25621.346148487628,13500.0,7500.0,28887.706289095855,9307.123488252093,0.0,7669.924930639611,0.0,2,0,1089033.8007230915,378513.3818849192,710520.4188381718,0.008000000000000002,27304184.757381402,0,0.0,0.0,0,67552.19669515957,2654933.431134207
336,336,25350.565926119863,13500.0,7500.0,28952.74267709037,9317.777091724018,0.0,7977.211166913162,0.0,1,0,1091510.0687789312,432077.56786198023,659432.5009169516,0.008000000000000002,27301389.424253885,0,0.0,0.0,0,49296.3607765366,905289.7476660132
337,337,25174.814275274774,13500.0,7500.0,29028.09787564936,9325.181145164914,0.0,7321.4092460444235,0.0,0,0,1094027.0190554666,1083549.689286175,10477.329769291708,0.008000000000000002,27298591.869910337,0,0.0,0.0,0,68678.74807123857,2826873.0538409473
338,338,25031.2211809449,13500.0,7500.0,29050.211946653177,9352.497419941757,0.0,6500.162777886988,0.0,0,0,1096527.597851327,1055287.2049276351,41240.392923691186,0.008000000000000002,27295786.12068435,0,0.0,0.0,0,56027.407238594096,1465827.844278673
339,339,24782.319722749347,13500.0,7500.0,29136.794853967058,9355.100339579714,0.0,7541.8715242444105,0.0,0,0,1099022.6900539866,1049527.9893068678,49494.70074711842,0.008000000000000002,27292979.59058248,0,0.0,0.0,0,65375.18515524945,2346052.859150119
340,340,24414.22690566908,13500.0,7500.0,29168.46883272222,9225.560305807521,0.0,7921.432789060993,0.0,3,0,1101536.3647520805,1030863.2960984812,70673.06865359917,0.008000000000000002,27290211.92249074,0,0.0,0.0,0,49894.69101040971,963103.9903718574
341,341,23813.060341024062,13500.0,7500.0,29227.835757073586,8725.492080946713,0.0,9395.206002410856,0.0,4,0,1104071.1916750914,1051102.1903845519,52969.00129053961,0.008000000000000002,27287594.274866454,0,0.0,0.0,0,60180.77416295707,2090841.7587899978
342,342,23105.445589250532,13500.0,7500.0,29273.028759185185,8687.418839242566,0.0,8843.075621117037,0.0,4,0,1106647.3882311143,996315.864313905,110331.52391720939,0.008000000000000002,27284988.04921468,0,0.0,0.0,0,59033.3951682289,1531472.465898846
343,343,22599.081745876214,13500.0,7500.0,29304.404888533467,8278.796151884462,0.0,6563.981181302231,0.0,5,0,1109242.8856553347,941072.0151591223,168170.87049621166,0.008000000000000002,27282504.410369117,0,0.0,0.0,0,65918.00228933837,2576570.2057463895
344,344,22309.64937907077,13500.0,7500.0,29341.057931837207,8209.541040828366,0.0,6389.7811116183175,0.0,2,0,1111803.331248736,983326.7576411439,128476.57360759152,0.008000000000000002,27280041.548056867,0,0.0,0.0,0,53219.64438532879,1508420.1670940404
345,345,22215.591004249167,13500.0,7500.0,29369.327105923898,8694.554806603499,0.0,5698.249152149437,0.0,1,0,1114325.684843076,940717.8806486829,173607.80419439296,0.008000000000000002,27277433.181614887,0,0.0,0.0,0,48791.93693323124,933257.5956975318
346,346,22095.19353461942,13500.0,7500.0,29393.07534566689,8732.962275670374,0.0,7021.458294821026,0.0,2,0,1116813.5134209185,1062767.4398624047,54046.07355851366,0.008000000000000002,27274813.292932183,0,0.0,0.0,0,51011.544445872096,1352218.7365743292
347,347,22019.859096635893,13500.0,7500.0,29425.061949846007,8725.429855155722,0.0,7327.559401536387,0.0,2,0,1119306.112878004,1014753.0534253209,104553.05945268415,0.008000000000000002,27272195.663975637,0,0.0,0.0,0,66215.94262913526,3426843.455160374
348,348,22036.87226208998,13500.0,7500.0,29487.456508448315,8412.528110896612,0.0,7151.055444888332,0.0,2,0,1121790.7552424541,398079.5546504419,723711.2005920124,0.008000000000000002,27269671.90554237,0,0.0,0.0,0,58182.04201549397,1988299.046436014
349,349,22153.804773549182,13500.0,7500.0,29549.043573909206,8752.17557943514,0.0,8461.287534081392,0.0,1,0,1124258.9182826672,911336.2558865744,212922.66239609328,0.008000000000000002,27267046.252868537,0,0.0,0.0,0,49862.42931668735,949868.2418239124
350,350,22237.78318320461,13500.0,7500.0,29606.942461861872,7304.382384093194,0.0,9198.288076960123,0.0,4,0,1126709.1342776224,1086714.0517067118,39995.08257091033,0.008000000000000002,27264854.93815331,0,0.0,0.0,0,61925.612016819134,2185576.946209415
351,351,22248.85921448513,13500.0,7500.0,29633.706514747264,7327.028276167909,0.0,7370.4677825235885,0.0,3,0,1129165.1863960116,1047143.4093464514,82021.77704956123,0.008000000000000002,27262656.82967046,0,0.0,0.0,0,55226.18563297513,1578442.973981507
352,352,22255.340998453303,13500.0,7500.0,29666.02652627795,7655.216311660955,0.0,6556.332562147005,0.0,3,0,1131634.314021969,1030471.8951728488,101162.41884911936,0.008000000000000002,27260360.264776964,0,0.0,0.0,0,58730.755185787435,2222924.869425232
353,353,22111.552015408,13500.0,7500.0,29731.563946978607,7667.271343721577,0.0,7438.562085616907,0.0,1,0,1134104.2628981571,997754.6582500458,136349.60464811145,0.008000000000000002,27258060.083373845,0,0.0,0.0,0,53229.328416027434,1306074.0564809483
354,354,22115.88021684665,13500.0,7500.0,29764.86967238931,8029.583073371979,0.0,5709.055310534307,0.0,1,0,1136601.4132968117,1098300.8339577403,38300.57933907159,0.008000000000000002,27255651.208451834,0,0.0,0.0,0,58103.359980630325,2287897.2755981535
355,355,22252.376072627674,13500.0,7500.0,29808.586944775278,7924.156538833368,0.0,6055.394236200057,0.0,1,0,1139071.8018265942,965372.8541389477,173698.94768764626,0.008000000000000002,27253273.961490184,0,0.0,0.0,0,51141.542484331425,1467762.9947016912
